,query_id,reference_id,score
46550,Q46550,R006697,0.29889729801252146
46551,Q46551,R556065,0.3248443739867497
46552,Q46552,R770540,0.4065154720070351
46553,Q46553,R955938,0.29852371360981983
46554,Q46554,R100079,0.38755940846652664
46555,Q46555,R274254,0.3374952154853725
46556,Q46556,R138552,0.3399384059542849
46557,Q46557,R673481,0.5224716563552878
46558,Q46558,R096527,0.29524937571641835
46559,Q46559,R881996,0.3581858190149936
46560,Q46560,R543574,0.3659803933891784
46561,Q46561,R412167,0.7189706167763072
46562,Q46562,R599058,0.33357837534825224
46563,Q46563,R558715,0.2898675185322171
46564,Q46564,R718379,0.4132632917684997
46565,Q46565,R456831,0.2752335140021023
46566,Q46566,R859760,0.47863900137719007
46567,Q46567,R777734,0.2959430276301375
46568,Q46568,R828318,0.30265941055394385
46569,Q46569,R003088,0.3868719549344948
46570,Q46570,R353937,0.4296712129710914
46571,Q46571,R392844,0.36298015956553614
46572,Q46572,R526650,0.32604334905679533
46573,Q46573,R189491,0.5061742410380339
46574,Q46574,R329867,0.3420422931858054
46575,Q46575,R184027,0.3144602243168066
46576,Q46576,R069620,0.32245524008523885
46577,Q46577,R796409,0.3319459616875473
46578,Q46578,R785821,0.565649611855978
46579,Q46579,R404829,0.3083151993012156
46580,Q46580,R316818,0.27170111171060435
46581,Q46581,R063499,0.27888349513594923
46582,Q46582,R129691,0.28728405285765973
46583,Q46583,R284403,0.5178047853824194
46584,Q46584,R150393,0.31397355860788395
46585,Q46585,R369541,0.45310188217727126
46586,Q46586,R877610,0.28284018920431164
46587,Q46587,R649412,0.3235380753328387
46588,Q46588,R926054,0.37661391673984784
46589,Q46589,R194706,0.38286238810505735
46590,Q46590,R709485,0.41590244102958446
46591,Q46591,R198342,0.3604483189729192
46592,Q46592,R420744,0.27506182547559266
46593,Q46593,R499949,0.318601935192542
46594,Q46594,R229079,0.33229797530086674
46595,Q46595,R221431,0.3818375821425969
46596,Q46596,R503861,0.3660722325682662
46597,Q46597,R563552,0.3095343002448634
46598,Q46598,R396368,0.31528694949716773
46599,Q46599,R820480,0.37278972254784
46600,Q46600,R895312,0.3008620014003637
46601,Q46601,R037940,0.2775360232157919
46602,Q46602,R156502,0.30500015124480306
46603,Q46603,R296280,0.32296385918083287
46604,Q46604,R001116,0.3187467460302009
46605,Q46605,R072373,0.3923975476876933
46606,Q46606,R383912,0.3180399771099704
46607,Q46607,R998671,0.42712277211424415
46608,Q46608,R678593,0.38379709979440646
46609,Q46609,R499909,0.3008573644660531
46610,Q46610,R002504,0.308068396173186
46611,Q46611,R451521,0.25659300318749473
46612,Q46612,R145394,0.3390112888165676
46613,Q46613,R061498,0.45118973828392195
46614,Q46614,R751461,0.4287918382478458
46615,Q46615,R112599,0.267534031094436
46616,Q46616,R526370,0.4229838634794034
46617,Q46617,R696150,0.32134549215751934
46618,Q46618,R259093,0.2957547245029249
46619,Q46619,R917330,0.3551069859298866
46620,Q46620,R898581,0.5725838549651154
46621,Q46621,R548213,0.576737739173822
46622,Q46622,R356444,0.2603435093303562
46623,Q46623,R372272,0.3300016029729202
46624,Q46624,R006178,0.2798360852779719
46625,Q46625,R954779,0.3109395304979538
46626,Q46626,R082790,0.5317917806377178
46627,Q46627,R203794,0.33845419795075926
46628,Q46628,R818496,0.30661459323773765
46629,Q46629,R323323,0.36494941028324784
46630,Q46630,R494881,0.8152992599860085
46631,Q46631,R727761,0.6528194436364458
46632,Q46632,R376745,0.3505161185391247
46633,Q46633,R747702,0.3068965502880889
46634,Q46634,R453409,0.3278269788115025
46635,Q46635,R140771,0.45774241627074813
46636,Q46636,R406161,0.3005690639810716
46637,Q46637,R619467,0.3630034980216781
46638,Q46638,R413651,0.30317374322390583
46639,Q46639,R746410,0.29719020186194445
46640,Q46640,R914553,0.32886634657421815
46641,Q46641,R126262,0.3832221181394349
46642,Q46642,R568874,0.3928859641320938
46643,Q46643,R449995,0.2642699484016035
46644,Q46644,R068415,0.4708796813115231
46645,Q46645,R718747,0.3788704984863895
46646,Q46646,R561247,0.2810317563295787
46647,Q46647,R481558,0.5367620229157023
46648,Q46648,R732655,0.3815065457240589
46649,Q46649,R453457,0.3752596520306439
46650,Q46650,R718086,0.3256382197441134
46651,Q46651,R755307,0.3764413446745139
46652,Q46652,R325312,0.5769374030781357
46653,Q46653,R970870,0.3367085857623377
46654,Q46654,R677230,0.2845671888762609
46655,Q46655,R155964,0.30653548834370575
46656,Q46656,R249969,0.31937116469237586
46657,Q46657,R275951,0.3416719322213171
46658,Q46658,R729191,0.3279726442692347
46659,Q46659,R225809,0.5438421102492059
46660,Q46660,R985551,0.5498261480593526
46661,Q46661,R018761,0.468880587443477
46662,Q46662,R174470,0.37781818923653626
46663,Q46663,R395096,0.2797085677096581
46664,Q46664,R395553,0.2955191917021907
46665,Q46665,R538114,0.29694255493265226
46666,Q46666,R222100,0.6829164191619185
46667,Q46667,R345011,0.26935689696045456
46668,Q46668,R912781,0.48442144918870733
46669,Q46669,R642168,0.29865335881812377
46670,Q46670,R937741,0.27659433942808326
46671,Q46671,R319885,0.33075258709590805
46672,Q46672,R329604,0.25278288524164344
46673,Q46673,R789681,0.3639872836424488
46674,Q46674,R708313,0.34011546836522333
46675,Q46675,R329811,0.4725100454030444
46676,Q46676,R154741,0.385212333533821
46677,Q46677,R991810,0.3365286839303009
46678,Q46678,R970275,0.27635276622740296
46679,Q46679,R255069,0.34457696733187393
46680,Q46680,R155681,0.2506302847717602
46681,Q46681,R736726,0.28117871563038854
46682,Q46682,R437524,0.3584138104849462
46683,Q46683,R436764,0.322216995826294
46684,Q46684,R896030,0.2765992565146842
46685,Q46685,R199118,0.28685106607491934
46686,Q46686,R686531,0.42386554475608784
46687,Q46687,R412169,0.26477387674784936
46688,Q46688,R034840,0.5074344694014168
46689,Q46689,R506531,0.33385595211792873
46690,Q46690,R710985,0.3503131948826039
46691,Q46691,R499250,0.30785100514111763
46692,Q46692,R005574,0.3548074831988683
46693,Q46693,R188351,0.3281754201369004
46694,Q46694,R033631,0.4057433587490882
46695,Q46695,R069451,0.5144688460326835
46696,Q46696,R575395,0.259883913825978
46697,Q46697,R826792,0.3625504178294697
46698,Q46698,R575908,0.2950588281092108
46699,Q46699,R356373,0.26500694786551887
46700,Q46700,R302554,0.26745736390709607
46701,Q46701,R776075,0.31081384411807406
46702,Q46702,R306154,0.449315602684323
46703,Q46703,R072546,0.32728364798959514
46704,Q46704,R069858,0.353195138073153
46705,Q46705,R177503,0.3399847851488047
46706,Q46706,R188365,0.3521385899005507
46707,Q46707,R532280,0.3142410930242133
46708,Q46708,R213480,0.33654073937358436
46709,Q46709,R499963,0.2740681427491652
46710,Q46710,R115817,0.3884471830090754
46711,Q46711,R112319,0.2980086265665781
46712,Q46712,R545097,0.3595163198450939
46713,Q46713,R670084,0.38802977327663996
46714,Q46714,R610499,0.30952005252670417
46715,Q46715,R591056,0.3310679223838035
46716,Q46716,R948319,0.25116408405385754
46717,Q46717,R965020,0.3718979671066306
46718,Q46718,R372973,0.2761956806185817
46719,Q46719,R242407,0.3754336393716973
46720,Q46720,R852461,0.35767797680528984
46721,Q46721,R829814,0.3407808986159566
46722,Q46722,R097622,0.28480429865577195
46723,Q46723,R372552,0.3302850952186627
46724,Q46724,R410363,0.38206126486836434
46725,Q46725,R761290,0.4282495658455531
46726,Q46726,R669695,0.3168878551942154
46727,Q46727,R122331,0.28033508009487845
46728,Q46728,R711322,0.40353904001831126
46729,Q46729,R933227,0.44041992336278923
46730,Q46730,R933860,0.32081455148562926
46731,Q46731,R965607,0.22023017541118403
46732,Q46732,R291020,0.31077291108379973
46733,Q46733,R699055,0.7045911452368545
46734,Q46734,R060798,0.33364512201915936
46735,Q46735,R316910,0.2848771506411118
46736,Q46736,R583148,0.5166075796469761
46737,Q46737,R212314,0.2605317250070054
46738,Q46738,R056386,0.464517913641042
46739,Q46739,R222549,0.7970431349216226
46740,Q46740,R187313,0.4246520810074319
46741,Q46741,R129029,0.3555787180065936
46742,Q46742,R233608,0.4168835097226497
46743,Q46743,R156929,0.36303333671911003
46744,Q46744,R262457,0.24951387942363001
46745,Q46745,R406817,0.33759397739582403
46746,Q46746,R553873,0.4103232057943651
46747,Q46747,R295743,0.3563408277239087
46748,Q46748,R477037,0.3337759048509582
46749,Q46749,R935447,0.38511477567041663
46750,Q46750,R873161,0.3723006655794313
46751,Q46751,R628558,0.3426339072919048
46752,Q46752,R466679,0.31872500315354435
46753,Q46753,R752270,0.33090329273729346
46754,Q46754,R473911,0.40313006231536386
46755,Q46755,R432120,0.2668731622325019
46756,Q46756,R048782,0.31278207612470116
46757,Q46757,R466625,0.2785773207048745
46758,Q46758,R235832,0.3532288014230231
46759,Q46759,R090852,0.27682937698193877
46760,Q46760,R886347,0.3328933818062514
46761,Q46761,R313410,0.3170743180992903
46762,Q46762,R099663,0.35183478800932266
46763,Q46763,R652545,0.3265638057856211
46764,Q46764,R096873,0.4010686777450828
46765,Q46765,R432465,0.3003202926035622
46766,Q46766,R493391,0.2819115959944275
46767,Q46767,R373626,0.3942841510959809
46768,Q46768,R075745,0.30206252510079334
46769,Q46769,R066662,0.3444993946467191
46770,Q46770,R746321,0.326962159617617
46771,Q46771,R301385,0.2844332663586017
46772,Q46772,R489976,0.24880707913349837
46773,Q46773,R030294,0.2829830839111284
46774,Q46774,R056724,0.33516383808318223
46775,Q46775,R979630,0.2723791945803387
46776,Q46776,R972784,0.3808114245074425
46777,Q46777,R998427,0.29286292087928395
46778,Q46778,R184073,0.4008102840878686
46779,Q46779,R576667,0.251474845037452
46780,Q46780,R893964,0.3516762391942083
46781,Q46781,R782030,0.4068271521339479
46782,Q46782,R377806,0.2385025603020779
46783,Q46783,R473206,0.3819627647214921
46784,Q46784,R740788,0.34624493287020125
46785,Q46785,R090825,0.31601171366264635
46786,Q46786,R320185,0.2949613262282666
46787,Q46787,R810151,0.42275807788221786
46788,Q46788,R916784,0.24620942178425165
46789,Q46789,R187198,0.5169333756909766
46790,Q46790,R319713,0.2673668913682182
46791,Q46791,R660663,0.3608448618131656
46792,Q46792,R139405,0.8981306792612408
46793,Q46793,R541748,0.3987471911319767
46794,Q46794,R672634,0.2842692079909263
46795,Q46795,R656894,0.28948972669538914
46796,Q46796,R671813,0.29848508945401014
46797,Q46797,R954745,0.3404206244704179
46798,Q46798,R682378,0.4453228815098083
46799,Q46799,R858586,0.2597939977437816
46800,Q46800,R065020,0.3287763554177841
46801,Q46801,R545658,0.30868564878605675
46802,Q46802,R386129,0.36360345393147975
46803,Q46803,R781635,0.3060215161000072
46804,Q46804,R748323,0.3741083294716496
46805,Q46805,R492184,0.2982596184551725
46806,Q46806,R769581,0.2827018351514989
46807,Q46807,R479252,0.254562360949843
46808,Q46808,R744744,0.3037448607135287
46809,Q46809,R160549,0.29180805569961316
46810,Q46810,R976555,0.3956983234680164
46811,Q46811,R001269,0.4023257192899499
46812,Q46812,R783456,0.23551803802028648
46813,Q46813,R167971,0.4857437941724313
46814,Q46814,R352767,0.7948688270972246
46815,Q46815,R870498,0.3108584423443946
46816,Q46816,R930633,0.29415249735135307
46817,Q46817,R591077,0.36938196475747437
46818,Q46818,R336214,0.35465528844052885
46819,Q46819,R365216,0.35167713930808
46820,Q46820,R825223,0.34838582890914294
46821,Q46821,R486265,0.3522505654941953
46822,Q46822,R391402,0.4125576225737353
46823,Q46823,R620819,0.6284695020364874
46824,Q46824,R808800,0.2921197106009221
46825,Q46825,R905953,0.329829402920009
46826,Q46826,R198332,0.35096576544198954
46827,Q46827,R437483,0.298431721443329
46828,Q46828,R442342,0.35270620454883805
46829,Q46829,R424058,0.338286108738119
46830,Q46830,R266606,0.25313912366848346
46831,Q46831,R371915,0.31870930265061637
46832,Q46832,R918110,0.34815166025179894
46833,Q46833,R540969,0.3321037151623077
46834,Q46834,R655607,0.47541484282330837
46835,Q46835,R915500,0.41237863494413146
46836,Q46836,R547458,0.24691694538440642
46837,Q46837,R242023,0.36330324231521227
46838,Q46838,R399766,0.28719718608567707
46839,Q46839,R430765,0.5144737332947492
46840,Q46840,R570038,0.3595087972678624
46841,Q46841,R544314,0.4782271998265341
46842,Q46842,R576311,0.5188210353590231
46843,Q46843,R580483,0.38398394432319316
46844,Q46844,R101983,0.4643686887957433
46845,Q46845,R051276,0.34502603590768993
46846,Q46846,R643120,0.3637616247190536
46847,Q46847,R185335,0.30686712442205377
46848,Q46848,R748500,0.3094841757536156
46849,Q46849,R257685,0.6788086788204649
46850,Q46850,R010413,0.32039418914442275
46851,Q46851,R254730,0.33091646647568074
46852,Q46852,R429858,0.42099004601227114
46853,Q46853,R217511,0.39343021428652625
46854,Q46854,R132459,0.34244409646910257
46855,Q46855,R202652,0.25869205627331676
46856,Q46856,R869601,0.3405122259172216
46857,Q46857,R518295,0.3242039423395943
46858,Q46858,R915796,0.3666650047181692
46859,Q46859,R134599,0.3335755198508487
46860,Q46860,R292145,0.3132123138187599
46861,Q46861,R069122,0.2917818932027296
46862,Q46862,R107864,0.29761579062753174
46863,Q46863,R083633,0.2988207324868463
46864,Q46864,R805440,0.37872686897718333
46865,Q46865,R264264,0.36991686800222107
46866,Q46866,R793183,0.3137982743532336
46867,Q46867,R539109,0.3080248874101386
46868,Q46868,R573578,0.30099122333365824
46869,Q46869,R739206,0.271237802862752
46870,Q46870,R899724,0.30936928278869624
46871,Q46871,R884611,0.33711656658511713
46872,Q46872,R601648,0.4094405128444897
46873,Q46873,R243805,0.31139336895870734
46874,Q46874,R718165,0.2837828645560217
46875,Q46875,R337483,0.48361769246448694
46876,Q46876,R277972,0.39556201966879584
46877,Q46877,R028852,0.28970049348283794
46878,Q46878,R092629,0.36044209058909477
46879,Q46879,R525223,0.31785826311739457
46880,Q46880,R543126,0.45827115592925866
46881,Q46881,R768175,0.2511614756318667
46882,Q46882,R896553,0.3314655714563018
46883,Q46883,R601611,0.3169066482937947
46884,Q46884,R160525,0.35043713244045227
46885,Q46885,R586748,0.33905805924692556
46886,Q46886,R823301,0.3479139500268249
46887,Q46887,R040705,0.287895512971573
46888,Q46888,R853780,0.3795780007825124
46889,Q46889,R391073,0.30864429889256156
46890,Q46890,R740618,0.4299028302798976
46891,Q46891,R463770,0.3251689770855083
46892,Q46892,R133186,0.27313809492454955
46893,Q46893,R524914,0.3081079593818355
46894,Q46894,R085529,0.41253709393684135
46895,Q46895,R830794,0.34865318175464305
46896,Q46896,R497643,0.30944384060298996
46897,Q46897,R561608,0.3157544212506532
46898,Q46898,R334090,0.3203821296414126
46899,Q46899,R903327,0.3178008927732995
46900,Q46900,R814096,0.559844550026613
46901,Q46901,R135182,0.3079857020909346
46902,Q46902,R992425,0.2641739329909332
46903,Q46903,R470880,0.3310242448099637
46904,Q46904,R744012,0.3539218551490675
46905,Q46905,R077342,0.3443881690082509
46906,Q46906,R225298,0.3586141993550935
46907,Q46907,R690234,0.28751580477288513
46908,Q46908,R222759,0.3985171155294758
46909,Q46909,R338681,0.2918741951514713
46910,Q46910,R837025,0.4987056266931867
46911,Q46911,R987230,0.2935801485369828
46912,Q46912,R948930,0.3621904800380665
46913,Q46913,R128748,0.2652195185353007
46914,Q46914,R100047,0.2781070487937834
46915,Q46915,R367546,0.36044398625215307
46916,Q46916,R509094,0.3370110831901006
46917,Q46917,R927951,0.35398198616399196
46918,Q46918,R456970,0.3037055668448987
46919,Q46919,R497472,0.33227229452504536
46920,Q46920,R230292,0.3109976790477639
46921,Q46921,R572690,0.3486724341336742
46922,Q46922,R322629,0.34287655263155414
46923,Q46923,R684402,0.4877881053922838
46924,Q46924,R626603,0.30529186318179047
46925,Q46925,R724059,0.2953703423023468
46926,Q46926,R985551,0.43344734877248275
46927,Q46927,R138662,0.3548594099699384
46928,Q46928,R364133,0.27805424033775505
46929,Q46929,R568156,0.28004521824080336
46930,Q46930,R985551,0.4397277565192906
46931,Q46931,R297546,0.2668282383457434
46932,Q46932,R107039,0.3852278468075531
46933,Q46933,R730764,0.2881765465992432
46934,Q46934,R958279,0.25604028937599616
46935,Q46935,R678261,0.3281514551688779
46936,Q46936,R532610,0.30871318088459476
46937,Q46937,R480173,0.29194969130449067
46938,Q46938,R154836,0.3647849869701349
46939,Q46939,R951932,0.2960499759808703
46940,Q46940,R346337,0.5485831837611386
46941,Q46941,R419844,0.7855391806924505
46942,Q46942,R278278,0.3409085688962075
46943,Q46943,R036082,0.32005605146764204
46944,Q46944,R562662,0.3065080604816333
46945,Q46945,R336313,0.3198652814829738
46946,Q46946,R062961,0.32414289093210336
46947,Q46947,R943245,0.2860720515912492
46948,Q46948,R786487,0.3315287844604166
46949,Q46949,R218373,0.2555927969270236
46950,Q46950,R810285,0.33867635702480214
46951,Q46951,R744290,0.27054072438205495
46952,Q46952,R447607,0.27777064284057995
46953,Q46953,R785844,0.36017559558228024
46954,Q46954,R276702,0.40234825387508816
46955,Q46955,R632144,0.25063150342672075
46956,Q46956,R092986,0.25523029458856494
46957,Q46957,R864192,0.25294094836216896
46958,Q46958,R800617,0.32742198260628136
46959,Q46959,R590606,0.28673500920849365
46960,Q46960,R005063,0.49126074572526524
46961,Q46961,R925739,0.2686114780992709
46962,Q46962,R261184,0.29561844268052473
46963,Q46963,R569205,0.31931824736998426
46964,Q46964,R151811,0.3489705529495604
46965,Q46965,R967770,0.3425853956499518
46966,Q46966,R395923,0.4018708754340225
46967,Q46967,R714336,0.4763295244816137
46968,Q46968,R764717,0.29962369631118324
46969,Q46969,R415205,0.40925786516113016
46970,Q46970,R635514,0.33194997073711396
46971,Q46971,R452845,0.4332832523065525
46972,Q46972,R390594,0.3925081218982967
46973,Q46973,R176888,0.3002368413978425
46974,Q46974,R848208,0.2754092005927904
46975,Q46975,R850569,0.2941015041788362
46976,Q46976,R707381,0.3659208465582511
46977,Q46977,R586803,0.2819557917430468
46978,Q46978,R895212,0.34175199231422426
46979,Q46979,R917825,0.3663061254629293
46980,Q46980,R862002,0.30414103020034744
46981,Q46981,R807234,0.2881904283701022
46982,Q46982,R132587,0.34220942566056
46983,Q46983,R773855,0.4807604534770239
46984,Q46984,R392258,0.27736167448210247
46985,Q46985,R191245,0.32205517730696015
46986,Q46986,R702835,0.3473531412736874
46987,Q46987,R874181,0.42548302210346317
46988,Q46988,R080124,0.3402072355524761
46989,Q46989,R965518,0.4266723993919434
46990,Q46990,R706609,0.3186642478863586
46991,Q46991,R692024,0.3867830428786077
46992,Q46992,R186074,0.3344609055677174
46993,Q46993,R060485,0.3039755025679817
46994,Q46994,R001092,0.2590920467706912
46995,Q46995,R129512,0.3424851393937106
46996,Q46996,R029026,0.38400764040053437
46997,Q46997,R386881,0.3254433092336123
46998,Q46998,R314127,0.28364964370547335
46999,Q46999,R012489,0.2387930272227193
47000,Q47000,R419327,0.3209996561141935
47001,Q47001,R097539,0.308682491950475
47002,Q47002,R678577,0.6343371133415802
47003,Q47003,R771794,0.40066137985359523
47004,Q47004,R063363,0.32486227631632775
47005,Q47005,R495273,0.5144184149617207
47006,Q47006,R838377,0.39192224087151384
47007,Q47007,R777968,0.3712114043538805
47008,Q47008,R728114,0.43356541192557374
47009,Q47009,R317197,0.316786731536366
47010,Q47010,R565293,0.39582130965830137
47011,Q47011,R987132,0.33902834301189727
47012,Q47012,R761631,0.25489515692158876
47013,Q47013,R938954,0.33855987607496935
47014,Q47014,R982345,0.336471312176876
47015,Q47015,R960902,0.28717727911636426
47016,Q47016,R438025,0.29108228161590244
47017,Q47017,R114399,0.2799188479451384
47018,Q47018,R607560,0.36451151185321834
47019,Q47019,R068162,0.36045704810170454
47020,Q47020,R379878,0.33071648972282425
47021,Q47021,R783025,0.3914662488425693
47022,Q47022,R950353,0.28228407253092996
47023,Q47023,R459154,0.3335819218517271
47024,Q47024,R892874,0.2849143918947725
47025,Q47025,R667554,0.36946706430126713
47026,Q47026,R446956,0.3685951777140391
47027,Q47027,R687820,0.30220948857753915
47028,Q47028,R495438,0.2552477936628826
47029,Q47029,R732762,0.3133868297342712
47030,Q47030,R443247,0.30078639588445766
47031,Q47031,R856550,0.4681654146579063
47032,Q47032,R709972,0.2628439307863508
47033,Q47033,R269528,0.2767362708230008
47034,Q47034,R250862,0.2871594422007465
47035,Q47035,R419211,0.4143488689076439
47036,Q47036,R508988,0.472903069392725
47037,Q47037,R779866,0.3417524328461375
47038,Q47038,R878294,0.3892910924151228
47039,Q47039,R997919,0.3803879415110207
47040,Q47040,R483686,0.29863528850865545
47041,Q47041,R868785,0.28675694805612173
47042,Q47042,R391766,0.46360459736179155
47043,Q47043,R129491,0.3283746203726719
47044,Q47044,R885090,0.2783274470042716
47045,Q47045,R191451,0.3581859092287095
47046,Q47046,R565038,0.3094197636691606
47047,Q47047,R195393,0.2705640676327143
47048,Q47048,R369108,0.283440844675444
47049,Q47049,R094615,0.5209555875433154
47050,Q47050,R831390,0.2858241310691813
47051,Q47051,R307022,0.30602084912528715
47052,Q47052,R323770,0.39300914731332154
47053,Q47053,R415205,0.42500794931270197
47054,Q47054,R471569,0.32858826825962345
47055,Q47055,R463877,0.28480458445919404
47056,Q47056,R836113,0.2878274723427503
47057,Q47057,R778186,0.28862636230952904
47058,Q47058,R281503,0.30525444989178074
47059,Q47059,R122692,0.28264059286850557
47060,Q47060,R104406,0.30334620410644003
47061,Q47061,R645053,0.42856219035199583
47062,Q47062,R367879,0.45805945804307685
47063,Q47063,R864226,0.30969423394378714
47064,Q47064,R936008,0.27930679329842817
47065,Q47065,R702768,0.3332171627935188
47066,Q47066,R076679,0.3103832257321084
47067,Q47067,R763162,0.3173240449625829
47068,Q47068,R569136,0.3303098797896371
47069,Q47069,R985885,0.39296812211011234
47070,Q47070,R818977,0.2950970229281211
47071,Q47071,R252873,0.3320096738329171
47072,Q47072,R245976,0.34267307067935693
47073,Q47073,R546076,0.33449388137179886
47074,Q47074,R060487,0.29827994452544454
47075,Q47075,R211337,0.5204109745632405
47076,Q47076,R422778,0.2900132005754703
47077,Q47077,R569216,0.3577371516185217
47078,Q47078,R226816,0.33961565716439424
47079,Q47079,R786227,0.31685996495392216
47080,Q47080,R703424,0.32026766823353814
47081,Q47081,R416267,0.31689692639164635
47082,Q47082,R192580,0.3099652220585855
47083,Q47083,R365221,0.5058104564049818
47084,Q47084,R973534,0.3085790254476968
47085,Q47085,R811980,0.3440733431105973
47086,Q47086,R308701,0.3758913977557528
47087,Q47087,R654709,0.4782068604988444
47088,Q47088,R120032,0.3133086575599379
47089,Q47089,R408715,0.34224801056050436
47090,Q47090,R682491,0.2789529594736227
47091,Q47091,R102997,0.26652767266889205
47092,Q47092,R640550,0.45148404310136514
47093,Q47093,R530647,0.2907011857769289
47094,Q47094,R080328,0.36981009573878276
47095,Q47095,R133895,0.3172590435536064
47096,Q47096,R058494,0.2663341668285315
47097,Q47097,R545650,0.35429257087124477
47098,Q47098,R443269,0.4088417322109827
47099,Q47099,R771532,0.3121320975267926
47100,Q47100,R154857,0.2733593543809774
47101,Q47101,R429967,0.5022392908663104
47102,Q47102,R732405,0.4520086036495257
47103,Q47103,R327128,0.28521384454823523
47104,Q47104,R984262,0.3174849271432282
47105,Q47105,R155680,0.2737638307638356
47106,Q47106,R558297,0.3576187561501921
47107,Q47107,R270538,0.46266022150032526
47108,Q47108,R354601,0.3540480633442501
47109,Q47109,R490870,0.37114358887495297
47110,Q47110,R389676,0.2943471987347222
47111,Q47111,R865501,0.30627617322321715
47112,Q47112,R473942,0.291911386102628
47113,Q47113,R197189,0.3003802527412581
47114,Q47114,R195429,0.329702309030865
47115,Q47115,R156929,0.43122570748265077
47116,Q47116,R293664,0.38693308121253905
47117,Q47117,R415205,0.414045940807648
47118,Q47118,R830723,0.3342450050183791
47119,Q47119,R228175,0.2661054250621248
47120,Q47120,R536266,0.2693999267509704
47121,Q47121,R429304,0.35145295047430664
47122,Q47122,R791032,0.27891263223893514
47123,Q47123,R817841,0.2206576453498387
47124,Q47124,R138910,0.4123445282380317
47125,Q47125,R677201,0.5173708627892587
47126,Q47126,R192289,0.37471415974934086
47127,Q47127,R229729,0.39814707404773775
47128,Q47128,R509347,0.3812060917843333
47129,Q47129,R158799,0.31211036894795846
47130,Q47130,R859697,0.37276078606064345
47131,Q47131,R830494,0.31664378387459635
47132,Q47132,R525223,0.3864123214807632
47133,Q47133,R834097,0.311215702189404
47134,Q47134,R890097,0.3193135016063359
47135,Q47135,R312663,0.29995520326347985
47136,Q47136,R769522,0.2746873101592307
47137,Q47137,R083208,0.314135899388652
47138,Q47138,R339466,0.2852377868866536
47139,Q47139,R477856,0.413014697097732
47140,Q47140,R107700,0.4928661160024361
47141,Q47141,R137084,0.37697428844316927
47142,Q47142,R975779,0.342999313071249
47143,Q47143,R350508,0.3416563144577792
47144,Q47144,R768134,0.3068838554615332
47145,Q47145,R473790,0.25984508980617194
47146,Q47146,R373626,0.38127563598181213
47147,Q47147,R218746,0.34498100376285623
47148,Q47148,R165642,0.3117503204304755
47149,Q47149,R278577,0.4078405011462603
47150,Q47150,R785821,0.705408493255854
47151,Q47151,R274617,0.2495273624715232
47152,Q47152,R391151,0.34998233504579146
47153,Q47153,R911634,0.34205059415873545
47154,Q47154,R895068,0.4068766391322527
47155,Q47155,R349795,0.3770103079066904
47156,Q47156,R032748,0.4433887276372357
47157,Q47157,R215871,0.42465970502495903
47158,Q47158,R165430,0.43645662105371535
47159,Q47159,R486889,0.3189794438369927
47160,Q47160,R778185,0.3560695006168054
47161,Q47161,R977649,0.4872662026117077
47162,Q47162,R468427,0.5888784617515089
47163,Q47163,R220906,0.30826640017009865
47164,Q47164,R145898,1.0
47165,Q47165,R539162,0.3387668762028202
47166,Q47166,R827062,0.34343313688770377
47167,Q47167,R675115,0.4325019832182201
47168,Q47168,R929023,0.3237535713011082
47169,Q47169,R991414,0.2634047094374481
47170,Q47170,R760218,0.27249884243468814
47171,Q47171,R043567,0.3462051027883614
47172,Q47172,R483841,0.7264714786143353
47173,Q47173,R922664,0.3412725765962837
47174,Q47174,R706415,0.39812570415322496
47175,Q47175,R650947,0.3113199452874051
47176,Q47176,R165642,0.29947630134079856
47177,Q47177,R624827,0.354409634095355
47178,Q47178,R192835,0.2932556302952545
47179,Q47179,R376012,0.37802248024220675
47180,Q47180,R314732,0.29737309796501504
47181,Q47181,R752597,0.2833005173283391
47182,Q47182,R851487,0.2706034552429911
47183,Q47183,R175626,0.43770221500918
47184,Q47184,R570564,0.3721662771917316
47185,Q47185,R787541,0.3142235741046471
47186,Q47186,R855351,0.38147235550738623
47187,Q47187,R934868,0.31654094887996664
47188,Q47188,R740503,0.2833504924647302
47189,Q47189,R857343,0.30099410380800984
47190,Q47190,R618571,0.42180761526260024
47191,Q47191,R656638,0.33456441341860294
47192,Q47192,R094367,1.0
47193,Q47193,R596951,0.35067398641203834
47194,Q47194,R029737,0.3223279055764475
47195,Q47195,R895976,0.28328817436918935
47196,Q47196,R035789,0.30600688489402145
47197,Q47197,R866206,0.35388632238874324
47198,Q47198,R680542,0.33094035291310697
47199,Q47199,R266782,0.35536281417832566
47200,Q47200,R434290,0.4486398502844948
47201,Q47201,R771558,0.30742057945796303
47202,Q47202,R515764,0.3892857026281904
47203,Q47203,R075093,0.3259471941040036
47204,Q47204,R208004,0.3613073800712493
47205,Q47205,R345006,0.24290689288851097
47206,Q47206,R598156,0.277481039744761
47207,Q47207,R867631,0.2658614791668311
47208,Q47208,R536366,0.2571065856149963
47209,Q47209,R291573,0.41332225954201257
47210,Q47210,R949102,0.3256338105286464
47211,Q47211,R285836,0.3412665488077393
47212,Q47212,R855079,0.605840718101539
47213,Q47213,R028826,0.356238709173796
47214,Q47214,R285507,0.29380643897997083
47215,Q47215,R494221,0.5160660855546706
47216,Q47216,R567246,0.5362712172400572
47217,Q47217,R147830,0.32290946951818433
